Review,Rating
"Cd only played a few tracks
Nevèr had this problem before",0
I am very impressed that you kept me informed with the progress of my parcel reaching you. I am also impressed with the speed with which my Sonos speaker went through the checking process and the payment was received.,1
"I use Tanya batteries for all our battery needs, they are fast, reliable and very cost effective.",1
"Rang to say there was a fault with a part in the head of the vacuum, established vacuum was still in warranty and was told free replacement part would be with me next day, and it was. Can't fault GTech service.",1
"A great little heater, very efficient, bought two but had an issue with one which was very quickly sorted out.
Great customer service.",1
Order did not arrive. Had to reorder. Will now arrive after Christmas.,0
"Engineer was polite, informative and knowledgeable",1
"When ordering a cooker from AO, remember that some do not come with pipes and AO don't know this, because the items are pre-packed by the supplier. They are just the middle men. If you find any order without the parts, they will accept return.",0
"Kept me informed.
Quick service, even with postal strike",1
Great app. Gives me a lot of opportunities to do what I love. It's easy and fun to use. Highly recommend !!,1
"Clueless, data harvesting clowns.",0
"The communication was good, despite a delay in arriving.",1
"Honestly, never go with NOW TV, after months of hassle moving home, a complaint to OFCOM and numerous interactions with them, complaints I couldn’t fully see my account (which were ignored) in July we were finally out of contract and moved to Virgin. 1 month after finally leaving I receive an email today that I genuinely thought was a fake, that was saying we came out of contract and owe them money. Our contract ended in July, but oh no, apparently moving home kicked off another 12 month contract. NO ONE EVER told us. They have been one of the worst companies I’ve ever had the misfortune to deal with, no ethics and horrendous customer service! 😩😩😩",0
Good service. Part was correct part as ordered and delivered when expected. Would order from BuySpares again,1
Excellent service. From selling my item on the website to posting and getting the money was within 48 hours. Absolutely incredible would highly recommend.,1
"Quick and easy process, I would highly recommend using music magpie",1
Our internet connection has been awful since we first joined Virgin. It’s slow and it drops out all the time. Customer service is basically non-existent so we can’t get anyone to fix it. We’re basically waiting until our contract runs out so we can switch to literally anyone else.,0
Was easy to book online when the machine broke down on a Sunday. The repairer kept me updated and arrived on time.,1
Decided on a used camera and lens picked up last Saturday 21-1-23 no battery in box but had been told this but was promised I’d get a battery ended up with 2 compatible batteries unfortunately 1 wouldn’t charge and the other did hold a charge very well emailed and this was rectified asap with a nice new canon battery sent,1
Well team knowhow i have never experienced anything like the customer service I have recieved from yourself's I am currently as Im writing this on my 12 call this morning I understand the current crisis we all face in these uncertain times but that does not give you the right to not deal with a damaged TV I recieved from yourself's I paid for a fully working TV not a damaged one!,0
"Richer Sounds matched the Amazon price on the Melomania 1+ earphones I was after, & reserved them for me till next day. Good service from Mike in the Leeds store",1
"Awful experience thus far.

Ordered an item, but it was around £150. My credit card company declined the order and asked for verification. Sure no problem, however it said I should then go ahead and order again.

Fine, but all of a sudden I had two orders processed. Great I'll just return one. However its not 2 days after expected delivery to store. After contacting support they have told me that DPD cannot located the parcel.

I've asked for a refund, and they said no sorry we can't issue a refund until their lost parcel investigation has been completed. Which is a week from now, so a total of 9 days after the expected delivery.

Unacceptable, I'm still trying to get my money back, or the item I paid for.

If you MUST deal with CPW then make sure its directly in store.

Poor experience.",0
"Delivered on time, followed instruction on youtube and they were very helpful, its been 2 weeks and it works perfectly.",1
Good plugins are great rates I would recommend them to anyone 👌🏽,1
"Happy with the service, quick with the service, and reliable,. Thankyou.",1
"Really really easy to deal with , made the whole purchase so so simple . Great contract for an amazing price . The new product turned up less than 24 hours from ordering . Very pleased with the whole experience",1
"In August last year I entered into a contract with I D Mobile for mobile phone services. I was unable to activate the service and after 3 hours I rang to cancel the contract. I D Mobile is a branch of the Carphone Warehouse.
Below is a copy of the transcript of the closing of my account dated August 4/2020.

It goes without saying that despite what is stated below Carphone warehouse are still charging me my monthly fee for a service they have never provided.
Do not give this company any of your bank details as they will have you over a barrel for eternity.

18 Mar 2021 ID MOBILE LIMITED REFERENCE: 12154315/001 DD 8.00 1,556.06

General Info
Chat start time Tue, 4 Aug 2020 12:46:13 +0100 GMT
Chat end time Tue, 4 Aug 2020 13:14:23 +0100 GMT
Duration (actual chatting time) 00:28:10
Operator Shaabira
Chat Transcript
Info: We've received your chat request. An agent will be with you shortly.
Info: All our agents are busy helping other customers. Your estimated waiting time is 5 minutes and 49 seconds. Thanks for your patience.
Info: All our agents are busy helping other customers. Your estimated waiting time is 3 minutes and 54 seconds. Thanks for your patience.
Info: All our agents are busy helping other customers. Your estimated waiting time is 3 minutes and 12 seconds. Thanks for your patience.
Info: You're chatting with Shaabira.
Info:
Shaabira:
Hi Patrick, how can I help you today?

Shaabira:
I haven't heard from you for a while. Do you wish to continue our chat?

patrick: I have just spent an hour and a half trying to keep my number without any luck. I now wish to cancel this contract. When i started trying to keep the number I was within a 14 minute window I am now in a 2 hour window
Shaabira:
Thank you for contacting us today. I am so sorry to hear that you would like to cancel the contract as you are unable to process the number transfer. Would you like me to check if I am able to process the transfer for you before you cancel?

patrick: no thank you I have tried to long for that had you answered my telephone call instead of redirecting me here the situation would have been resolved immediately it is now too late fior that i just want this very bad experience behind me.
Shaabira: I completely understand what you are saying. I can only but imagine how you are feeling.

I would be happy to assist and have the contract canceled. May I ask if you are the account holder?
patrick: yes i am the account holder
Shaabira:
Before we get started, I need to ask you a couple of security questions. Please fill in the form I'm about to send you. Once you have entered the information, press submit.

Shaabira:
Perfect! That matches our records. Thanks for taking the time to do this.

Shaabira:
Thank you for waiting Patrick. I have accessed the account and can confirm that you are within 14 days cooling-off period. I will be processing the return for you. Please give me one moment.

Shaabira:
Thank you for waiting. The SIM has been recorded as returned in the system. The Pay Monthly Contract will be disconnected within 10 minutes.
Do not throw away the SIM card as it will be converted to a Pay As You Go SIM within 10 minutes. You are able to continue using the SIM as PAYG, but it will require a Top-Up.
Alternatively, you are able to request a PAC after it has converted if you do wish to move to another network. If you do not wish to use the SIM, please do cut it in half and dispose of it.

Information on Charges
• You will be liable for all Charges accrued until the Return Date
• Active Direct Debit: Please leave the Direct Debit active as we will automatically Refund any overpaid Charges within 5 working days from the date of Disconnection
• Inactive Direct Debit: Please re-instate the Direct Debit whilst on the chat to enable the automatic Refund to be processed. If you do not wish to re-instate the Direct Debit, please contact us after 5 working days from the date of the disconnection to process a card or cheque refund.

Can you confirm that you understand all of the information I have just read to you, and do you have any questions?

patrick: I am just glad that this has failed so quickly it would have driven me insane to maintain contact with anyone in this manner. it has already been 23 minutes since i started live chat. i really need someone to speak with for my next contract
patrick: yes I understand and no i have no further questions. i am sure if i had chatted with you at 10:58 I would still be with iD have a nice day
Shaabira:
I am really sorry that you have left the network due to this. Is there anything else that I can assist you with today?

patrick: no thank you
Shaabira:
Thanks for chatting with us today. We'd really appreciate your feedback. Please rate the service that you have received today. Wishing you a lovely day! Stay safe and keep well!

Info: Thanks for chatting with us.",0
"Excellent lens just as advertised. Quick delivery, delighted customer.",1
"I would like to take this opportunity to provide a very positive feedback for one of teh customer care agent at Shell - ASHLIN.E.

She was very polite, decicated to her work & knowledge , lot of patience and and understanding the situation like a human being not a robot . she was able to solve almost all my queries related to increasing bills in past 12 months & was able to provide me the best solution within her limits . I wish her a good luck and keep up the great work in life . From core of my heart i would like to Thank her for being all ears to me .I spoke to her manager as well and shared my honest feedback. This girl has a right attitute & skills of customer handling . Shell need more stars like this .. :) Best wishes to all . Thanks GK",1
Great product that was good quality. A very quick delivery Very easy to customize.,1
Great to be able to get an immediate response. I found a helpful person on the other end of my tweets and got a result by the end of the day. Fault fixed !!,1
Quick and easy to use was this first time I had used it,1
Always happy with the experience. Staff ask if help is needed very quickly and everyone is always knowledgeable.,1
"Will pressure you to join and promise all sorts of benefits that do not exist in reality. Had to get new kitchen floor and cupboards after washing machine was installed incorrectly. No support from knowhow and same mistake caused over and over again until an engineer I contacted myself rectified their mistake in 30 seconds. They had connected to wrong, lower water inlet causing flooding and dirty water from sink to flood into washing machine and out onto floor when washing machine door was opened. Failed to spot their mistake after several visits. An alternative engineer from another company was shocked at such a 'schoolboy error'.",0
"Quick efficient, paid quickly. Thank you 👍👍",1
"I ordered 2 samsung galaxy phones in carphone warehouse's store, during the ordering process we were not told that sim phones cannot be refunded and was told that the delivery will arrive within 2 days. My husband took 2 days off work to stay at home and waited for the delivery and nothing arrived. We then cancelled the order online due to the late delivery and ordered else where instead. We spoke to an online operator and was told the driver did attempt to deliver but that is a lie as no one called up. Its been roughly 2 months now and not only have we not been refunded but up to now carphone warehouse is still attempting to deliver the phones to our address which we keep rejecting. We definitely will never be going back to carphone warehouse. And seeing the lack of responses they have to other peoples reviews, it just shows they don't value customers as much as they say. I hope i get a reply which i highly doubt i will.",0
Fantastic service within this store as always.,1
"This a formal complaint as to the service I have received from NowTV posted here since no1 replies to emails and your chat room can't help!

On several occasions I have been shocked that a well known provider such as yourselves could allow your customer service to be so shambolic. I can recall 2 specific situations where I have attempted to speak to someone regarding being unable to access my account only to be ultimately told there was nothing that could be done. There was no real interest in helping and it did not help that this online messaging, whilst convenient to most, feels highly impersonal and resembles a robotic service at best.

So exhausted am I at having to deal with your services that I do not intend to ramble on about the most frustrating accounts I have had. What I will simply say is that as your customer I now demand the below:

1) A proper explanation as to why you system is so poorly designed that I cannot simply reset my password and access my account without all this madness, and still I cannot log in;
2) This response needs to happen in a timely manner as once again I have paid for a service that I have no way of using and finally;
3) A refund for the months of paying for this service and not being able to access the account.",0
"I bought my first hifi system from Richer Sounds over 40 years ago and have never purchased equipment from anywhere else. Excellent service as always. I also 100% agree with all that Julian Richer stands for. A thoroughly decent man. If I decide to upgrade yet again in the future, it'll be from here. This time it was online, but previously from Cardiff, Chester and originally Tower Bridge. Always a great experience.",1
The new broadband box is garbage it’s cut out and needed reset 3 times within 3/4 weeks had other box for 3 years never a issue with it,0
The game did not even last 5 mins of my son playing it as it was totally scratched. Very upset 4 year old for Christmas.,0
Delivered on time and phone exactly as described. Good price,1
"Great experience, great srtvice",1
Excellent quick and efficient !,1
"I've spent the past week trying to sort out an address issue as I'm trying to buy the pixel 7 pro which would be an upgrade on the vodafone network for me.

I keep getting told that my address is not matching the one on vodafone database, yet I've sent proof showing that is precisely the same.

I've spent hours over 9 phone calls with MPD (waiting time is over 30mins) and although the staff have been friendly, I am nowhere nearer to the order being fulfilled.

There is no way to speak to anyone further up. and after each chat, the guys at MPD sends an email to their higher-up team to find out what's going wrong, and then i just get an email saying ""your addresses don't match"" yet, they do. I am sure this is a simple issue to sort, but I'm not getting any assistance with this simple actual error.

I've spoken to Vodafone online and on phone calls, have even popped into vodafone shops and looked at my address, tried to tweak it and it's all correct. and yet, the MPD ""computer says no"", and there seems to be no way of escalating this issue, even though I have proof via my bills which I've emailed over.

It is infuriating, and a shame as this deal is cheaper with MPD, and it should come with a free £300 pixel watch, but if this deal falls through (which is looking likely) I will sadly lose out.

I am sure there is something simple, but without the ability to speak to the higher up team, this is sadly turning into a waste of my time. If anyone can help, please please get in touch as time is running out!",0
You will be hard pressed to find a better deal than this. I am well pleased with my purchase and will repeat it in the future.,1
Our product arrived in time . Helpful video on installation. A nice company to do business with. 👍,1
"Easy to navigate site, speedy delivery.",1
Very happy with the custom laptop. Perfect for work and home. Very easy to order.,1
"Deceitful company, stated despatched, but wasn't until 5 days later, make all excuses under the sun and fail to send confirmation of transaction and order, plus they procrastinate like hell when you ask for refund. My advice, is avoid and use more reputable company, fortunately paid thru PayPal so pursuing claim. In one word USELESS",0
"Really easy to order, download and install!",1
"Absolutely brilliant.
Put my question/concerns and Samir M was able to resolve it all.
Had been a bit worried as how to do this as no telephone number for customer services.
Thank you",1
"They were polite, very helpful and provided a efficient service right through to delivery",1
Emailed gtech on a sunday got a reply next day. Problem was solved within 3 days.,1
"Terrible service. A sim only, upgrade deal purchased from Carphone Warehouse and before a sim was even activated, never mind sent out, my partners phone was cancelled. Leaving her stranded with out any means of contacting people or being contacted.

Despite pointing out the flawed system to the customer care adviser, they were not interested in helping or fixing their flawed system. As soon as you agree to a new deal, they automatically cancel your current line, leaving you with no service on your phone.

Not even a courtesy offer of anything to help the situation.

All of this leading to a cancellation, yet the old sim is still left not working and blocked. Five days are needed to unblock the sim, with no attempt to prioritise customer care.

Will not be using mobiles.co.uk or Carphone Warehouse again.
BEWARE!",0
Birthday invitations. Great company to use. Ordering was easy and straightforward. Was kept informed from ordering to delivery.,1
"I have shopped with Studio for a few years now and i have always had good items from you,summer items and winter items,and they have all been very good,keep up the good work,and i will still be buying from you,",1
"Excellent service friendly staff
Happy with the product",1
"Fantastic price, fast and professional. Excellent !",1
"Vodafone emailed me in October offering a broadband upgrade or contract renewal fixed for a further 24 months fixed at the existing price £24 a month. So I accepted the renewal. Seven days later I received an email cancelling my order, no explanation!!
Didn't bother contacting anyone just accepted it.
Then in December exactly the same offer, so accepted it again. Guess what?..........seven days later the same email saying the order has been cancelled, no explanation!!
So this time I have cancelled my broadband contract and I am moving to another supplier.
Why offer deals which you don't honour?
Why don't you explain why this happened?
You have lost a new 24 month contract, which I am sure doesn't bother such a large organisation, but it should.",0
ITEMS ORDERED GOOD QUALITY. QUICK AND EASY TO BUY ONLINE.,1
"Brilliant, easy to use website and fab quality calendars!",1
"Excellent service and value, thanks.",1
"Virgin are shocking! Absolutely regret switching from Sky. The call centre is based in Cape Town and they really don’t give a damn. They hang up, transfer you to departments that cant assist and generally fob you off. After 9-10 calls/attempts to resolve broadband coverage, billing issues and an O2 sim not being delivery, we still haven’t resolved two of the problems. Going to switch back to a company that has far superior customer service. The two engineers (to be far were good) but now we’re get charged for installation which was sold as free! Avoid virgin they’re certainly not the company they once were!

Virgin have setup the security details with O2 which means we don’t have them so can’t access the account. Catch 22!",0
"Paid for GHD hot brush and gift set. Money was taken out straight away. 8 days later no parcel, and the money was refunded. Tried contact GHD and no reply or help. Checked website and what I ordered had now sold out. I’m panicking as it was a Christmas gift and still hadn’t arrived! So I had no choice but to go buy the item from another place I tracked down which cost me more money. Another week passes, suddenly I realise my bank account has been deducted just before pay day and it’s GHD back in taking the money again and then suddenly an email saying it will be with me next day. Again it was, another 3 days went past and was delivered to wrong address also. I’m more annoyed at fact I got not help, no email to say it was definitely coming and to take the money out, refund then take it again weeks later when I had no idea it was coming out and I had already bought a new one!!",0
My package arrived on time. And it’s perfect 🤩,1
"If I could leave no stars I would!! I haven’t bought a phone from Carphone Warehouse and now probably never will. I rang them on the day I got my first email congratulating me on my new phone to tell them I hadn’t bought a new phone and to check that no one has been fraudulently using my bank card, only to be told in no uncertain terms by some nasty female that they wouldn’t have “because the address wouldn’t match the name and that they must have the wrong email address” - end of conversation!! No sorry, we’ll change/clear the email address then as it’s clearly wrong, just constant annoying emails from Carphone Warehouse. Absolutely shocking customer service.",0
"Excellent company. Easy to use website.
They send the packaging to your address, then you take item to post office and retain tracking number.
They keep you updated by email of the process taking place.
The price I was quoted was the amount I received in my bank account.
This company are professional, efficient and trustworthy. I will use them again and have no hesitation in recommending them to family and friends .",1
Big shout out to Henry at Lewisham branch. Excellent customer service.,1
I wouldn’t even give half a start let alone one. Kept asking BT to change my bill date to collaborate with my pay date and kept getting told no. Fair enough but these seem to think paying £67.00 per month for Broadband is acceptable?? When it was only supposed to be £30. I have just changed my package to a different company with exactly the same thing BT offers me for only £21.00pm. I don’t know how companies are continuously allowed to rip people off and get away with it!!! I constantly tried to set a DD up always and kept getting denied to do so all because they want that extra money they charge you for not paying DD. Company is a rip off and a joke!!!!!,0
Quick and speedy delivery and kept informed of when delivery would be.,1
"Would give zero stars for the run around carphone warehouse is given me. Done an upgrade online nearly 3 weeks ago, DPD managed to loose my phone, managed to eventualy talk to someone who talked to DPD, they had 48 hours to pay carephone warehouse the value of the phone then ithey would send a new phone, never happend. Ive e-mailed been given links to follow spoke to 2 gurus, one cut me off the other fobed me off both said get back to us in an hour.... can i get hold of one,2 hours going in circles on their site, you cannot get any form of contact with this company, unless you WANT TO BUY A PHONE AND GIVE THEM MONEY, then no problem, want to ask a question, i am actualy wondering if they ate blocking me somehow. Cant even get to cancel the contract have been trying to do that too now my 14 days have passed.
Disgusted and frustrated by the poor service if i can get out of this contract ill never deal with you again",0
"Excellent service.
Engineer arrived on time, new exactly what the problem was, had the new part available and all fixed within 15 minutes.
100% would recommend.
Thank you",1
"Super cool, get to engage with brands and learn from others!!",1
"BT customer service 0800 011 3151 or 0800800150 no longer exists, they will not take any call for any problems, (Voice message saying ""due to high call volumes we cannot take your call, try again later"" been trying for a month.

BT deserves to have its license revoked, fed up talking to useless robots. Huge profits and overpaid greedy management but cannot be bothered with customer service.I urge every customer to cancel direct debit and this bring this pathetic company to it knees. They will say contact us via facebook or twitter W-T-F, no more automated robots. You deserve zero.",0
"Buyer beware, I ordered a dongle so my son could do homework when staying at his nans, the device was not delivered.
Can’t fault customer services both times I called were very helpful and have now closed my account with them.
The reason for this is due to the fact they tried to take £62.44 out of my bank today for a device that cost £13 per month. Check your direct debits if you intend on ordering from this company. Luckily I spotted it before it left my account and was able to cancel it.",0
"Delighted with my recent purchase of a fire suite.
Would definitely recommend studio for quality goods at reasonable prices",1
Brilliant! Thank you! Wish id spoken to you 10 days or so ago! Such a stressfull time the past week! Thanks again Daniel A. for solving my problem very quickly and listening to a very distressed customer! You're a star!😀,1
"The whole Argos experience is negative. There is no way to filter out of stock items. Also, immediately I placed my order I realised that the system had reverted to the default size which would not fit me. I instantly tried to cancel the order i.e. Within one minute. Because it was a piece of Tu clothing the system does not allow cancellation. You have to wait until the item is delivered to the store, deliberately neglect to pick it up, then wait for 10 days plus to get a refund to your card. Absolutely insane. I will eventually spend the money on my Argos gift card, but after that I will never use Argos again. The whole system is incredibly badly thought out.",0
Excellent product at a really good price and the support for my product - Scaler 2 on the Plug-in Boutique website is excellent as well. Highly recommend this company. 👍,1
The microwave was broken on delivery and the electrician therefore unable to fit it.,0
Hello. I bought my phone ( google 6 pro)last week with £150 cashback deal. Guy at currys said Im gonna recive it in next few days but still didnt recive any money. Also when I asked this guy can I inssurance my phone he said currys do not do with phones just with laptops. I checked online and it was option for £5 a month...can You tell me what I have to do to get my cashback back?,0
I have been with Talktalk for about 28 months I'm pleased with the service they offer,1
"So after multiple calls & watts app messages the cheque for a refund arrives or rather about 10% of the refund from when I was incorrectly billed. I now need to wait another 30 working days for the rest to hopefully arrive. Why this cannot be paid more swiftly via a bank transfer I have yet to receive an answer for despite asking multiple times? Waiting months & having to have multiple conversations to get this error sorted is really very poor customer service. Most companies can sort a refund in a few days or on the day, not a few months, why virgin cannot do the same I am not sure and would be interested to know why?",0
Fantastic service. Received the money two days after postage. Would highly recommend.,1
I bought two phones from quick mobile fix and they have come in good time and exactly as described if not better very good prices and I love that I can pay of no interest to with lay-by great Present if buying for Xmas or birthday prices are great to,1
Terrible customer services. It's about time you were using British staff for customer services who speak good English.,0
They provided an excellent product at a very competitive price and first class delivery service keeping us informed,1
The engineer was good and the machine is up and running again.,1
"I got a quote online 2 days later I took my phone to the nearest Kiosk, phone was inspected and money was paid straight into my account with 30 minutes. No time wasting with people who try to rip you off. Recommend this company to everyone absolutely brilliant. I also bought two iPhones from the same company on to different dates.",1
Very friendly and accommodating. Their advise was perfect. Will now always use RICHER for sounds!,1
"Got a washing machines delivered and installed, great customer service would highly recommend these two lads again!
Thanks Sharon",1
"I ordered the wrong FitBit for my grandson so unfortunately I had to return it to you. I was concerned that with the postal strike it might be a problem getting the return credited in time. However, you have acknowledged the return and assured me that the usual 28 return window was being extended anyway due to the current situation. I couldn't ask for much better service. Waiting for credit but thank you.",1
Does exactly what it says on the tin. A very prompt service.,1
"Although my parcel got lost in transit, they paid what was owed to me for selling my goods swiftly without any issues. I’m grateful for the smooth transaction in the end, following a nightmare 3 weeks trying to track the parcel.",1
"Efficient service , friendly helpful.",1
"DO NOT USE THIS COMPANY, THEY USE FAKE RESTAURANTS, THEY TAKE YOUR MONEY, YOUR ORDER DOESNT ARRIVE AND THEY WILL NOT REFUND YOU, SURELY THIS IS AGAINST UK LAWS. AVOID AVOID AVOID",0
I love studio for the sales .They are also great quality always on time.They are great with any problems you have they always help you resolve the problem. Studio is one of my best online shopping places to visit and buy from .,1
Easy to follow survey and got a selection of prospective gardeners offered as a result.,1
Awesome as always great product great price delivery on time as always,1
I ordered a dehumidifier on the Friday 06/01/23 i received my delivery on Saturday 07/01/23 before 2pm brilliant service well happy will definitely be recommend 👌.,1
Batteries arrived early and in good condition,1
"Good price
Good website
Goods delivered exactly as requested",1
"Prompt delivery, cheap price and phone is in almost perfect condition. Exactly as described",1
"Helpful, and got it sorted for my and friendly engineer came to fix the problem.",1
So pleased with everything i ordered. All came in time for christmas. Happy with quality of prints,1
"I spoke to Robin today with regard to Shell not taking my direct debit payments for two month as and why the gas part of my bill was estimated!! Robin explained it all to me to set my mind at rest and sorted the estimate side of it out, I did have a bit of a melt down at one point as I had been worrying ( I am 75 ) which was embarrassing but again she calmed me down and has straight away sent me an email with options of support and ways to keep me on track and understand how things work, so many thanks Robin",1
"Great Service Start to finish, Game arrived well packaged and works perfectly.",1
"This an amazing company to deal with, if there’s a problem they are quick to sort it out, you can get lots of bargains at a great price and some thing you don’t see in shops. I would recommend them..",1
"Easy to use, prompt efficient service. Thank you",1
Fast delivery and at moment everything ok!,1
"Although I haven’t opened the PC yet (it’s a Christmas present) I was incredibly impressed with the customer service. Not only did they keep me updated on the build progress but advised me on the best build for my budget. Great company, would recommend",1
Emra V - did what every other incompetent member of staff couldn't do and book me a Smart Meter Install thank you!,1
"Thanks Mr Memory.
This went very well, with safe packaging and help documents. The memory was added and the system updated without any problem. I would definitely buy again.",1
"Purchased a Silentnight Toulouse single divan bed in June 2022 for my 11 year old boy. The bed frame twisted and the legs bent under and started to collapse. This happened and was reported within 4 months.
Argos have refused to even look at the bed let alone repair or replace it. They claimed the legs had been forced. (The bed has only been used for 4 months, never been moved and is used by a child who is very quiet - it’s meant to be suitable for adults!!!) They have also ignored my written letter of complaint. I’m going through trading standards now.",0
"Shell Energy send notification of a very significant increase in our home energy DD despite the account being in credit. This was queried via their website mailing system. Next day 'Adnan O' phoned regarding this issue, Shell having reviewed the account details and agreed that no DD increase was required and no increase of the DD would be made. This issue was therefore satisfactorily resolved. Adnan O was very efficient, helpful, professional and friendly in dealing with this matter which was originally a computer generated change.",1
Haven’t received order and no contact from you?,0
"I've been looking for a discontinued part for my dyson vacuum cleaner for over a year. This is the first place I found what I was looking for with it in stock and available to ship immediately.
I will keep them in mind for any other spares I may need in the future.",1
I love Brandbassador! It has made it easy & fun connecting with awesome brands & labels! I highly recommend trying them out if you’re looking to make some extra money on the side!,1
"Great service and excellent advice, the phones we bought were ‘good’ but I’d say they are perfect condition! Thanks",1
Experience was first class from ordering to delivery. Ordering through to payment then shipping and tracking was easy to follow. Will use parts centre again.,1
"Panasonic 43"" LED TV.
Cheaper than Currys and superfast delivery.",1
"Absolutely amazing service, Less than a week from order to delivery!
The canvases are gorgeous and the quality is fantastic!
Thank you so much , I will definitely order again and recommend you to family and friends.",1
I have never been disappointed with the quality of Snapfish prints. Highly recommended.,1
"awful streaming quality, expensive, terrible support, avoid",0
"The BOT handler, Samir M worked quickly to answer my questions in a clear and efficient manner.",1
Gone downhill. Whilst prices have stayed the same for passes they’ve revoked more than one person watching at one time and now expect you to pay £5 on top for a “boost” which allows more than one person to watch at any one time. That and adverts are everywhere now wt-f are we actually paying for it’s cheeky.,0
"Top marks for simple online customisation process when building my ideal machine, followed by regular transparent email updates advising on progress through the stages of production.",1
Have been using Snapfish for a few years now. Never had a problem.,1
"All went very well, quickly deliver too.",1
"I did not get the discounted price due to an error
Emailed customer service and did not apply discount after explaining connection problem on websites (cyber Monday deal)",0
The order went through smoothly. Communication was good. Delivery was good. Would recommend.,1
Just the usual quick delivery as normal. Great service.,1
"I changed my mind regarding their broadband when I placed the order and cancelled it. Yet not only did I have them attempt to set up a direct debit, but they tried to deliver the router and still sent an engineer out. After speaking to them again I was assured this time it was cancelled and sent confirmation of this. Then they just now phoned me trying to arrange an installation date. Diabolical. Avoid.",0
"Easy to order, really good price and arrived on time. Perfect ☺️",1
"Customer service is terrible nothing but hassle, delivery team don't listen when you say you can't take an order and try to deliver it anyway even though you ve already told them you aren't at home, and why the ring 10 minutes before they are ready to deliver is beyond me, never again!!!",0
"I wanted to take up the F1 offer for the year. I do not have an interest in any other sport.

For four days I tried to sign up. Could not do, click the box and it just returned to the start.

Sent messages asking for help , no reply at all.

Fialy NOW worked today , hurrah just in time.

SORRY OFFER ENDED .

I wish F1 TV would see the poor service the fans get.",0
"I had a question about my account and used the online chat in the Shell energy app.
I got straight through to Dino H who after checking security details answered by query straight away
Much better than waiting in a phone queue.
Thanks Dino h.",1
"Prompt delivery, quality product, easy to create and order.",1
"I had a problem with a delivery, Joely Baxter from eBuyer found the problem (courier error). Parcel was delivered and my delivery charge refunded.",1
"Between being over charged, sim card deactivated without warning (nearly leaving me stranded on an island unable to contact the ferry service), marketing calls even after selecting do not contact (they'd hound me for days, I ended up blocking the marketing numbers) and weeks for a refund, never again.

They say sorry but yet mistakes kept happening. I'm glad to have left and wont be back. Terrible way to treat a business customer.",0
"Excellent, I've bought three batteries recently for family cars and all arrived very quickly and fitted no problem.",1
"These people are terrible to deal with, won’t let me log onto the App to check my usage unless I agree to let them share my data, no point in having smart meters if they block you from seeing your own data, incompetent people in call centres, they simply refuse to help you.",0
No questions asked part replacement. Excellent service,1
"After two online ‘chats’, one lasting 90 minutes on 12th October and the second on 15th October lasting an hour, I had agreed a new 24 month agreement with TalkTalk, only to receive a text to say my direct debit has been cancelled. This was not done by me! I have taken screen shots of all my conversations. It is impossible to speak to a human being. Atrocious and totally unacceptable and unprofessional service.",0
I ordered a product that was apparently delivered by yodel. The product was not delivered to the specified safe place but instead left on my back door step which is not secure. This has resulted in me not receiving my item. Yodel are not accepting liability for this. No calling card was left by them no evidence of delivery apart from their GPS tracking has been obtained.,0
"Excellent service, quick and hassle free",1
Still waiting on an order that is now not in stock,0
"Great prices, super fast delivery, quality tools. A+++",1
"Easy templates, piece of cake to add & alter wording.
Super quick delivery & very reasonable!
Highly recommend.",1
First class service and very happy with the tv,1
It took three weeks to receive my goods that were promised as next day delivery,0
"Good price, Quick delivery and EXCELLENT delivery staff.",1
Great Company to deal with. No matter what I order the quality and value is amazing.,1
"1 star reviews everywhere deliveroo and you don't seem to be bothered about your terrible reviews either because the service never improves. It's even worse applying to be a a deliveroo courier, applied to deliveroo over 7 weeks ago the same time as Amazon and Uber eats, been delivering for them for over 5 weeks now and deliveroo are still requesting I add them on my zego insurance policy which zego will not do on a 30 day policy. I have informed deliveroo of this and that just ignore me and keep requesting the same information. I email back to inform them of zegos response to the request and get absolutely nowhere but the same request, pathetic deliveroo, come on get your act together this is turning into a terrible experience they Ng to deal with you.
Regards",0
"Really fast delivery
Great service.",1
"Items are well detailed and ordering is simple.
Delivery times are accurate.",1
"Was easy to scan the products and send them away to be processed.
The money was received shortly after, easy process and got more money than the competitors.",1
Easy process. Phone arrived 2 days later as promised.,1
"Dreadful customer service. Delayed my broadband installation 3 times, so would've been >1month from order to installation. Then cancelled my account by mistake!",0
STAY AWAY FROM THIS COMPANY! THEY ARE NOTHING BUT THIEVING SCAMMING B@STARDS! Bank chargeback or small claims court is the only way you’ll get your money back. One year later and I’ve no phone and no money but I do have a court date 🙌 Join the Facebook group for more.,0
"Explain why it's taking this long for a company to refund several amounts of people. Clearly all they seem to do for their explanation is write ""sorry about this, don't hesitate to contact us via...."" and then put down their email which I HAVE DONE but got no response. I expected my refund today and I have no refund. I will contact my bank to get through for this and I don't recommend them at all. It takes additional services such as court and the banks to get then to fix up.",0
