Review,Rating
My present PC Spec PC has been running great for the last 4 years and I bought the laptop to give a bit more mobility. Transfered almost 700gb of flight sims to it and it runs like a dream. The order process was good as I was always updated and delivery was as advised.,1
Excellent service. Fast delivery,1
"Wonderful service. LG 24” tv arrived on agreed date. Worked immediately, excellent picture, sound surprisingly good. No need for high volumes, avoiding any distortion. A very happy customer",1
"The project was easy to complete using the remplates
The result is a good quality book full of memories.",1
Great customer service. My issue was dealt with very efficiently. The advisor was pleasant and well mannered.,1
"Bought a large collage poster and very pleased with the glossy quality of the print medium. Packaging and delivery time exceptional. The actual process of creating the 36 picture collage was rather basic, but ok",1
"Twice I’ve used Mazuma to sell my iPhones. It’s a great fast service with same day payout. I highly recommend them. Safe and easy to use. I forgot to put my order number in, though I had my postcode on the box. I emailed them to apologise and tell them what I’d done and the staff were very helpful advising they would put a note on the system. Great service.",1
Less than 24 hours from order to delivery. Accurate delivery time advised. Helpful delivery team. Product as seen on website. Good price. Overall happy customer.,1
"Good product, good price and speedy delivery. Would recommend.",1
"Very easy and quick to download photos to the frames I choose ,
Instant updates on delivery dates, can not fault , due to postal strike my picture got lost 😞, but snap fish did there upmost to get another two out before Christmas, so thank you I shall be using you again",1
"I have been using Richer Sounds for 20 years, always so helpful and friendly in the shop with great recommendations for quality equipment that lasts a long time",1
Part arrived quickly so very happy. Part is good but not quite as efficient as the Dyson original.,1
"Easy to order, produced a lot cheaper than other places and the chance to pay over a 12 month period.",1
Saaleh was an a absolute lovely person well polite an I got everything I needed out of this telephone call he is an absolute credit to the company.. there should be more like him,1
"item arrived one day late, they apologised and removed delivery charge. Can't say fairer than that and the product was good quality.",1
"Great to have the battery spec including dimensions and post positions. I was able to order a much higher rated battery than standard for my TR7, fitted with a Rover V8.",1
It is always a pleasure shopping via Richer Sounds.,1
"Thank you.
Great service and took a great deal of time and effort to locate us.
Thank you Marcel and Graham is Somerset.",1
"Quick delivery and good price, what else do you need.",1
"I had to wait along time to chat 😢but The Customer Services Agent Berrin M was exceptional and totally worth the wait. I hope she is recognised by her line manager. She was very helpful, answered all my questions and did everything she could to help me in these increasingly difficult times.",1
"Excellent service, arrived on time with all parts needed, repaired in 30mins , no mess , tradesman was polite and friendly, excellent service all round",1
On time. Very helpful and knowledgeable. Cleared up. Cheerful and pleasant.,1
"Booking online for a new service was easy and user-friendly, I have rated this as 5 stars because of this.",1
Swift and online response. Thank,1
"Batteries are cheaper here than on the high street, and promptly delivered. Will use ‘ buyabattery ‘ again.",1
"Engineer was on-time, professional, polite and experienced. He diagnosed and fixed problem immediately.",1
"Advance information about what to do with old appliance that was being taken for recycling was really useful.
Regular updates on day of delivery were really helpful and meant we could plan our day.",1
"I have been a Wex customer for years and I’ve occasionally shopped from other online retailers. I always come back to Wex. Their customer service is excellent, their used gear is top notch and they are always mega helpful and ready to give advice when you contact them. Always a 10/10 for me at WexPhoto",1
"Excellent service, used before and will use again.",1
"Tremendous service, price and speed of delivery",1
"Costumer since 2018. I had maybe 1 hour total of disservice in these 4 years. I received also a 20mb free upgrade to my broadband. Prices are not cheap and the internet site is a bit stupid, but more than this Iam quite happy with them. I live in Edinburgh.",1
Delivered promptly. This is not available from Dyson. Delighted to be able to use appliance for a bit longer.17.,1
I anticipated up to a week for delivery but to my delight I was connecting the device the next day and enjoying greatly improved Mac experience in all aspects.,1
Top quality service. Purchased a Rotel CD player under the VIP program (which is free) so it came with a £100 discount which put the cost £50 below the discount stores and it came with a 6 year warranty. The player is superb.,1
I've had a screen problem with my lg 55inch oled tv which is over 4 years old and even though strictly speaking richer sounds didn't have to cover the cost of a replacement screen they did so anyway. Danny Harrison guided me through the process of getting it all sorted out and was helpful and professional throughout. Many thanks to richer sounds and Danny,1
was quick to respond and fixed in a day,1
"Easy to use website
Great quality cards
Good value",1
"You have never let me down, my orders as Keats come through sometimes I have to wait a while for delivery but on the whole your a great company",1
"Easy to order and pay. Good range and competitive pricing. Delivery not so quick, but hey you can’t win them all !",1
"Rang to order, very polite and helpful, free next day delivery. All as expected.",1
"Fast, cheap... a world championship lens. The best lens in the 30-35mm range I've had. I had Nikon, Sony, Canon ... SIGMA 30mm 1.4 the best. The lens came like new. I recommend CEX",1
"Joins brand ambassador, seems great and easy to use",1
"Excellent service, problem solved quickly,",1
"Excellent service, extremely quick delivery, delivery team very helpful and friendly, have bought from Marks electrical before always good for price and excellent for service, highly recommend, will use again, I bought the LG washing machine 1600 spin A rated, I have only used it once so far, it’s really quiet when in use, washed great, has many programmes, really pleased,",1
"Recently bought and fitted an element for my oven. With prompt delivery, as always, and excellent “ how to” videos such jobs are a breeze and have saved me ££££’s over the years. A brilliant website.
A brilliant company.",1
Brilliant quick service can’t fault it. ***** 5 stars.,1
"Very easy to shop online and then collect in store.
Staff very polite and helpful.",1
"Super straightforward no fiddling around no frustration.
Great quality and super fast arrival
Love it",1
"Very quick response to my request
Easy to check reviews and qualifications of those responnding.
Found our dog walking support- looking forward to seeing how it goes this month.",1
I ordered 2 of the same calendar. Easy to choose your own pictures. Easy to complete order.,1
"Very fast service , completed in a few days even though it was over the new year period . Money in the bank the day I was told it would be . Will definitely use again highly recommend",1
Very easy to order. Was delivered on time.,1
Very reliable service. Kept me informed and delivered on time,1
"My initial experience was rather negative from the customer service, however another person of the team (Aaron.F.) called me back to fix the issue and help me solving what I needed to solve, after I email them and complained formally.
Aaron was very helpful and resourceful. He managed to clear those first opinions that I had from my initial experience with them :-)
He has been exceptional and I think he should be an example to follow in customer service, polite, calm, friendly, understanding as well as efficient.",1
I downloaded the App. And I am so amazed to see how great is this app. So easy to set up and navigate. Probably one of the efficient apps I have were there are several different ways you can earn cash. Highly recommended.,1
Excellent fast delivery service,1
Excellent service all round. Good quality used item in excellent condition with fast delivery. I will use again.,1
"TEAM KNOWHOW IS FANTASTIC .THE BEST MONEY ANYONE CAN SPEND . EVEN IF YOU THINK Y0U KNOW EVERYTHING TECHNO OR LIKE ME AN 80 YEAR OLD WOMAN VERY BELOW PAR TECHNICALLY.
THE AGENTS ARE ALWAYS, PATIENT, KIND AND FRIENDLY NEVER MAKE YOU FEEL DAFT FOR ASKING STUPID QUESTIONS AS I FREQUENTLY DO THEY ARE THERE 24/7 EVERY DAY EVEN ON CHRISTMAS DAY.
£7.99 PER MONTH NOT AS MUCH AS 2 CUPS OF ST**B**KS COFFEE. WHAT AN AMAZING SERVICE !!!!",1
First rate experience with speedy delivery and great communication. Item received as expected and securely packaged. Thank you.,1
"I Have placed quite a few orders over a period of years for Blu Rays, DVD's and CDs and in all respects (including this most recent purchase) all orders have been dispatched within 24/48 hours and at each stage you receive an email advising/updating you of when the order has been received and dispatched.
All orders are sent by Royal Mail Tracked Post so is a secure and timely delivery. Any item that is not in stock at the time of ordering you get notified/updated and if you want to cancel this item due to excessive delay you are given that option, however to date the order has always been fulfilled in a timely manner.",1
Beautiful xmas tree didnt think it would look so nice. Quality and price is excellent,1
"Bought a new tv online but was unable to install it - too techy! Asked Hughes to send someone round to sort it. Man came round within an agreed time frame, texted prior to arriving and did the job in 10 minutes! Well pleased!",1
"WEX is wonderful. I have used them many times and as a pensioner I now buy used equipment. The equipment I have bought has always been as described and with their grading system, grade 9 to 10 is like new.",1
This company website was so easy to use . The company is prompt and I have used thier products before this one and they are great . Customer service is perfect,1
"Wanted a cordless hoover Gtech was recommended by family and friend. It was easy to order, great price and great little hoover, lightweight and easy to use. Very pleased with my purchase.",1
"Will at RSM Really is totally professional, informative and progressive to the point of offer into a new sale for the better. Thank you, Will and your colleagues.
Terry. Arcam 5.",1
"The package.
It had arrived on time and in really good condition so I appreciate all the work that the company does",1
"Excellent products my only issue with Very is the interest that is charged, half of your monthly payment goes on interest",1
"Was very easy to book an engineer. Didn't have to wait long to get someone. Text and emails with updates about the appointments were consistent. The engineer texted to say he was on his way. The engineer himself was friendly, polite. He took his time to find all the faults with my tumble dryer and he was able to fix it on the day.",1
Was fantastic delivery quick and staff was amazing,1
Ordered and arrived the next day by Royal Mail. Individually packed in plastic case. No issues,1
Excellent customer service. BT have been amazing and so helpful. Resolved an issue we had and nothing was too much trouble. Thank you!,1
The delivery men great job very pleased and very helpful,1
"an excellent company , attention to detail is the most important asset of this company , i never have any problems with Richer Sounds , they are top notch , superb in every way",1
Brought an extra shelf for freezer. Fast and reliable service,1
"Difficulties connecting to site. Facebook paged BT on another issue, then mentioned about Halo3 Martin rang me and transferred my call to the Social Team. They sorted it. Well Done BT.",1
"Great service ! Great Staff !
You guys must change your deliveries by Parcel Force .
The man was rude and unhelpful .
DHL or UPS that I use are far better

Date ? please look it up",1
"5* Customer service , as always . Fridge freezer in stock , cheaper than other stores and delivery within a couple of days . Can't fault this company .",1
"Received a great phone, looked nothing less than new aside from a tiny scratch on the case. Great quality!",1
"Excellent and helpful communication, both online and via the phone.
Product is as described, bought at a very competitive price and has breathed new life into my 19yo XC70.... Amazingly, the battery removed was the original so kudos to whoever made them for Volvo at the time",1
Great service great communication sorted my sale out in no time,1
Absolutely first class theses guys next day delivery no problem 😊 would definitely recommend this company 👌,1
"Inexpensive, compared to some companies who charge an arm and a leg.",1
"Great work guys as always, great service",1
I only have one complaint why are you charging your customers to book a time and date it's not right I spent nearly a grand on three appliances the greed for take more money from your customers is just really so wrong all companies are doing it now not happy about that,1
"Plugin Boutique has to be my go to online store, the support is fluid and I was happy with the overall experience...thanks!",1
The company is great and the customers are realy fast,1
Adam was a great help with trading in my equipment and helping me purchase a new replacement.,1
The call handler was excellent. Helped me solve my issue. Thank you.,1
Sanela A has been very helpful today in helping me sort out my issue with my smart meter,1
Patiently sorted out my problem ( which i think was operator error!),1
"Such a brilliant service. VIP discount, next day delivery. Prices always better than any competitor and with extra warranty. Richer are still the best!",1
The product is exactly as described and was delivered promptly on the date stated.,1
Loads of expertise and advice on the website. I went to whathifi.com to corroborate on the product and was also very happy with delivery/packaging etc for an expensive item in the post.,1
Great how Virgin rang me just before my contract was up and explained what was on offer. Once we agreed the price they set it up on my TV within the hour. The phone operator who sorted this out for me was a star.,1
"I have purchased a number of parts from espares in recent times. They have always been fast, efficient and very helpful with enquires.",1
"My order was sent out quickly, and I always know when it going to arrive.",1
"I have used Now TV for passes for years and never had an issue.
Last year I decided to sign up to Now TV Broadband as I had been with Talk Talk for 3yrs and had nothing but issues.
I have to say, Now TV Broadband was probably the best broadband I've ever had. I only had the WIFI drop once in 12 months and when I called them, they fixed the issue within minutes.

Today I had to cancel my Now TV Broadband contract as I'm moving to Virgin (purely because I can't get any TV channels in my new property unless I have Virgin and it's cheaper to get the package that includes WIFI) but I will miss the smoothness of Now TV Broadband and I will certainly look to use them again in the future. :-)",1
"I've been shopping with Richer Sounds for many years now and it has always been a good experience.

This time, the product (a SONOS portable speaker) was available and delivered on time without fuss. The price was competitive. I had forgotten to include some discount coupon. I gave Richer Sounds sales services a ring and they were very helpful.",1
excellent price and quick delivery-no more to be said.,1
Very fast and efficient service . Great communication,1
Thanks for professionalism and expertise. Always quick on delivery the goods.,1
"A simple, easy to use app. Doesn't take long to register, works smoothly and doesn't crash. You can register easy to different missions and earn points.",1
Great kit and I was kept informed of delivery times,1
"Website easy to use, prompt delivery, great products for my collection",1
"Love my calender, very easy to do, cheap and fast delivery.",1
"Does what it says on the tin. Nice handset, next day delivery. All good. Only glitch supplied an Apple charging cable for a Samsung phone!",1
Staff friendly and polite. I'd gone to collect a cd that I'd ordered online and didn't have to wait long.,1
"Good service, straightforward and clear information.",1
"Phoned yesterday to ask about broadband/landline connection to a property i'm moving into. Spoke to Heather who was fantastic... helpful, patient with my many questions, kind, and super efficient. She was a pleasure to talk to and do business
with.",1
"We received our delivery on time and the delivery guys were fantastic.

The communication by text and email was also fantastic",1
"Great customer service, and good knowledge of the products. Would highly recommend to others.",1
Amazing service! Great and quick delivery and super easy to create and order products!,1
Very helpful member of staff who understood my problem and went out of their way to assist.,1
It was easy from start to Finnish,1
Seamless process start to finish. Got the money as initially discussed. Really good communication throughout and payment on time.,1
I had an amazing service from the initial point of contact till the end. The engineer who came out was polite and was thorough with his work. He told me what he was doing and because the washing machine wasn’t repairable I ordered a new one the following day and delivery was for next day and I had my new washing machine by 10am! Fast and excellent customer service 👍👍,1
Yes he spoke very clear and I understood the man on the end of the phone sometimes you can not understand people he was a great help to me,1
"From the moment of ordering to the installation,straight forward. Only annoying thing was trying to change the package I had ordered as wanted tv as well. 2 hours later on the phone the advisor gave up trying to add tv as was struggling to do it. Still no tv package,",1
"Additional RAM ordered was received very promptly ( couple of days), now installed and working as expected.

Website was very helpful in identifying specification, and maximum memory laptop would take.

A good transaction, no issues whatsoever. I would have no concerns about buying from Mr Memory again nor recommending them to someone else.",1
"This is the best app!

Super easy to use and work, can earn points easily and gives you a great opportunity to connect with brands",1
"I called Shell energy and got the most amazing customer service man anyone would want to talk to. His name is Ash. I was frustrated because I had waited 25mins on a previous call only for the person not to hear me and I had to call again.
Ash answered, I could tell by his voice and the way he spoke he was a genuine caring person. The line went quiet and I thought he was gone. I got frustrated and by the time we could hear each other again I wasn't in a good place. This amazing man took the time to talk to me, calm me down and helped with my query. I was in tears because I had shouted and he was just trying to help me. He deserves good customers all day long. I know it's hard for everyone at this time and I feel it but if you get to speak to him you'll be glad you did.",1
"Had our cooker from Curry,s delivered sharp on Friday morning by two men who were so very nice and very friendly I would give them five stars and pleased to have met them.",1
Swift and smooth delivery no hassle at all. Product is great. Its amazing how this small device is able to heat up my bedroom and still keep the bills low. Will definitely recommend.,1
"Brilliant, all sorted on line, courier picked up at a time chosen by me, got email to say item had been received, money in bank 2 days later. What could be easier !",1
"Easy to order, fast delivery, great prices",1
"Cookworks Illuminated 4 Slice Toaster - Black838/6276
This toaster as everything right including the price.
the game changer for me is the lift and look function - view your toast without pressing cancel.
Wide slots with a variable width function.High-lift function for easy removal of smaller slices of bread.So far the toast is cooking evenly and the time setting is just perfect .
Highly recommend",1
Although the item was delayed in the post once received the transaction was processed quickly and payment received the same day,1
"Got bathroom fitters quickly through Bark,so see how I get on with the job",1
The product arrived before expected time which was a miracle considering the postal chaos.,1
"I am always honest and only tell the truth.
To be honest, I was very surprised at the price of the TLC tv 40RS530K.
And surely also with the assistance of miss 9 assistant kelechi.
She helped me choose a TV and also answered all my questions.
She was very nice and also willing to help me.
And with this I would like to thank her and you too.
I will only buy from you at Currys from now on.
Thank you and good luck.",1
"It's a delight to deal with a niche company who specialise in their area. That makes me trust them more than generic vendors and that trust was justified on product, price and delivery time (despite Royal Mail delays). Thank you to the team for making me a happy bunny :o)",1
Satisfied with service and items received. first class seller,1
"First class product and service.
Great upgrade for my 27” 2017 iMac.",1
"Quick delivery
Parts work well
A little more expensive than seen online elsewhere but went with espares trust",1
Really happy with my purchase. Really quick delivery too which was a bonus. Highly recommend.,1
"Thank you Victoria D. Wonderful customer service. I was so impressed with the live video feature which enabled Victoria to see what the problem was. So easy to do. She was also very helpful generally and kind. She wished me happy birthday having realised my DOB was the same day. Very impressed with the Wi-Fi this is my first switch in 10years and no regrets, just a good deal. It would have been good to know that the £100 Amazon vouchers will come 90days after activation date. I look forward to receiving them.",1
Quick and easy. Good communication. Would recommend.,1
"Excellent service
And fast payment

Only thing I can suggest is upping the value of postage insurance",1
"Ordering was easy, battery turned up the following day as promised.
Many thanks
Steve W",1
"Perfect service, got the fridge freezer on time as scheduled. Perfect size that we were looking for.
Cheaper than other online websites. We are happy with the appliance.",1
"Sanela A was extremely professional and took time to let me rant on so she could understand in detail my frustration and issues with Shell's online Billing and my IHU for my account.

This is the 3rd time I have reported the same issues and the first time I feel that Shell have accepted responsibility - all thanks to Sanela :-)",1
"Fabulous service from Ajith.

I was looking to change my plan to sim only. Although I had to keep pushing, I got a deal that fit my budget and offered me an extra sim too!

Also got a call back from the manager to consolidate everything - very happy with my experience! Thank you!",1
Easy to use site. Good pricing.,1
"Very Happy with this service so far, the website was stylish and easy to navigate with some pretty decent stock. Once the computer was orderd it talk just six days to dispatch which was very surprising compared to ordering custom built computers in the past from over firms.. the only niggle I had with P.C.Specialist is I discoverd a discount code in my P.C. Active magazine which I phoned and told them about and they refused to discount my bill and rather I refused delivery and sent the computer back than just activate my code... witch seemed a bit silly but im not going to quibble about fifteen pounds and decided to keep my machine anyways then send it back. So only light use of my computer so far in thirteen days and it seems to be working just fine thus far looks super cool too thanks guys!",1
"Bought a Radeon 6700 XT Mech X2 from Ebuyer late at night on Wednesday 21st and paid for next day delivery. The package was delivered by Yodel on Friday 23rd, which I thought was reasonable considering I ordered so late on the Wednesday.",1
"Product like new, arrived very quickly good prices",1
I will NEVER use curry's again. AO were great.,1
"My experience has been amazing from start to finish, no problems except a small one with delivery date, I picked a date as I knew I would be in, the delivery message said it was going to be delivered the day before, which I knew I would be out, it got changed, so that wasn't a problem.",1
A very easy to use site. Prompt payment.,1
The brilliant home stylist I was put in contact with.,1
All 7 years of expérience in landscape. Currently I'm a teacher as landscaper on green spaces development.,1
"In store purchase. Took 15mins.
Helpful speedy staff.",1
Brilliant online advice.down to earth and honest,1
Very good company. It arrived very fast and everything’s ok and perfect condiction,1
An excellent application in order to increase your finances as well as the well-being! download and enjoy.,1
Clayton & Martin... Great service 👏 delivery brilliant 👏 highly recommended 👌,1
I returned an item which was lost/delayed by the Post Office and Customer Services was very helpful in raising my return money.,1
"great communication through my order, refunded when required, PC is great no issues.",1
Quick delivery of free postage packaging and paid out the full amount offered in just a few days . Will use again,1
"Easy to use website, date of arrival specified which was adhered to, albeit owing to supply and distribution problems, some potential delays were advised. Company’s Customer Care Department kept me fully advised so perfect experience. A company I would be happy to use again or recommend.",1
Excellent service regarding a fault in my existing hoover. I decided to upgrade and excellent service from sales also.,1
"I was very pleased to be advised by you that my order from Hughes was due to arrive the next day.

However, DPD delivered it at 08.10am without ringing the doorbell. And at 8.20am I picked up a message telling me delivery was unsuccessful resulting in the goods arriving the next day.

Anyway, I am pleased with my vacuum cleaner so far.",1
Company is brilliant not one scratch on dics spotless great value for money. 😊,1
"Love the concept of this app, so excited for new opportunities and to earn points!",1
"Great service. A super choice of products and prices. When the phone arrived, within a couple of days, it was in excellent condition. For the price it was amazing.",1
Quick and easy to order and fast delivery too,1
"Much easier to get photo prints, delivered promptly, good as quality.",1
Brilliant reliable service English speaking very polite gentleman good delivery very happy.,1
Very helpful staff on the telephone. Answered our query efficiently and acted immediately to sort us out.,1
"After i purchased a gas oven the next day my builder damaged my gas pipe, as it was lead it would be a big job to replace pipes. so i needed to go all electric. i emailed Appliances Direct and phoned them to cancel my Gas oven that was in transit, the people i spoke to could not have helped enough 10/10 they refunded my money no problem, would recommend this company.",1
"Great price, very fast delivery , will deal again.",1
It gave me wide choice of companies who were all in a specific radius and I took it from there with a successful outcome.,1
"Really happy I managed to get my dishwasher up and running after it being somewhat uneconomical for a engineer to come out and fix. The part was exactly the right fit, quick delivery from DPD and well packaged. Also got the 20% off with newsletter sign up. Many thanks.",1
Perfect items perfect service once again from ffx.,1
Easy to select check stock pay and then picked in seconds and in my hands. In store probably less than 5 minutes. Brilliant,1
"Ordered battery, paid for next day delivery, received it next day, fitted it, started the car. All good.",1
Simple to use and quick payout. Good service,1
Finally got Analgo Lab V for a premium price. Already enjoying the top quality of sounds in this database.,1
"Having bought a few things from HMV via eBay, I decided to go direct. Good price and prompt service.",1
The reality met the product description - thank you@,1
"Once I'd escalated my fault online, Kevin from the social media team stepped in and handled my issue personally. He kept in touch throughout the process and took great care in ensuring my fault was dealt with quickly and effectively. It was great knowing someone was looking after my fault with consistency and care. I really appreciated all of his help.",1
Really great service easy to use next day delivery great service highly recommended will use again on next upgrade,1
"A good website which is easy to use & navigate around. Ordering was trouble-free & delivery very prompt.
I have used Buy Spares before & will continue to do so. Also recommend the Company to friends & neighbours.",1
"Clean, non-smoking car with pleasant driver who arrived exactly on time.",1
I recently made a purchase and required assistance. Tiffany was really helpful and everything was sorted out quickly and efficiently.,1
Easy to order with prompt delivery. Replacement parts work fine with the Dyson.,1
"Easy ordering with simple transaction.
Item delivered within 48 hrs.
No hesitation to use company again if required.",1
Good quality arrived on time.Prices very reasonable.,1
Excellent service with quick delivery of accurately described item.,1
"I have used this company 3 times and it has always been seamless. They send you the envelope out really quickly, assess the item and pay you straight away. Highly recommend.",1
"Denis K was really helpful and understanding of my situation and made me feel at ease and not judged.
He helped me resolve my query very quickly too",1
Excellent service everything no matter what time of year,1
Easy to use website. Ordered and paid for in 10 mins. Regular emails to keep me informed of deliver. Courtesy call made to check I was happy with everything before delivery. Given a 4 hour delivery slot on the day and arrived within that window. Friendly and well mannered deliver man who carried oven into the property for me. ao were recommended to me by my daughter and I will recommend them on to people. Faultless service and thank you,1
"Phone arrived in the condition described, pristine, fast service and overall excellent",1
"Excellent in-store support and service from John. Updated on progress of order and delays. In the end, product came promptly.",1
"Always a great experience with Wex. After a short chat with one of the sales team, my choice was confirmed and order taken. Wish Parcelforce matched them though; delivery 9:50-10:50 was actually 14:00 :(",1
Arrived in good time and work a treat. I bought the max plates which are amazing on my frizzy long hair.,1
"An identical replacement for Dyson DC14 hose , it's like a new hoover",1
"This is my 2nd PCSPECIALIST PC, never had an ounce of trouble with the 1st but it's getting a bit elderly now.
Configuring and ordering on their website was simplicity itself and they kept me informed through the build, testing and despatch phases.
Ordered late on Saturday, unpacked the box Tuesday evening, up and running within an hour.
I have every confidence it will give as good service as the first.",1
The battery arrived well packaged and in good time. the attached instructions were clear and helpful.,1
"I had another great experience with mobile phones direct. I noticed that their o2 upgrade deals are far better and cheaper than o2 itself. They have traditional 24 month contracts as i don’t like 36 month contracts that o2 offer. I was keeping an eye on iphone 14 pro max 512gb phone for a while as it was saying 2-4 weeks for delivery but randomly on Sunday it said in stock ready for next day delivery and i was happy to upgrade online however after placing the order i got an email saying some details don’t match with o2 so they needed my latest bill which I emailed rightaway and i was impressed that everything was done on a Sunday before 4 pm which meant my shiny new iPhone arrived next day. They have excellent communication process as they keep you informed at every stage of what is happening with the order.
I was confident doing online order via mpd knowing it is part of ao.com as that is a big online brand.
Phone was delivered with sim next day via dpd.
I already helped my wife upgrade to iPhone 13 earlier this year via mpd so this is our second experience and I’m sure we will be using mpd again in future.",1
"Prompt response and rapid delivery time. I'm very happy with the Lafite pro - elegant and efficient design. More than adequate for multi-use, home and work and content creation.",1
Your system is well organised. I got replies and some calls from some photographers.,1
"Had Team Knowhow deliver and position a new fridge freezer, they also removed the old one, and packaging. The 2 men were excellent, caring and very professional. They completed their task quickly, no trouble or problems. Well done Team Knowhow. Would recommend this company, a job well done.",1
Good unbiased advise without any pressure. Genuinely interested in making sure I got the right printer for my needs. The price was very fair and among the best on the market,1
good service delivered on time very helpful driver,1
"Visited for a collection bought online today to Central Station Liverpool and although there was a short wait the staff apologized, which wasn't necessary. Great service as usual.",1
Great service and excellent product delivered very quickly exactly as ordered.,1
"Delivery was prompt and on time.
Pre delivery information was sent keeping me informed.
First class service",1
very pleased with everything i brought great prices,1
"The Braun 600ml blending beaker which I purchased is excellent and was delivered within the time period, as promised, in very robust packaging. Could not be happier, and will certainly come back to order more items as needed.",1
"Bought used Canon L lens, received as described, really pleased with the quick delivery, robust packaging and excellent service.",1
Prompt response with clear and concise instructions on how to fit the memory board. Working like a dream.,1
Fantastic service from the sales to the delivery of the item highly recommend,1
"Goods ordered were in stock and delivered quickly, by a third party delivery firm. The package arrived damaged, and as this was purchased for a birthday present we were concerned that this might have affected the goods inside. After contacting the customer services, we were happy that the desk could be returned if damaged when unpacked. Luckily all was ok.",1
Very prompt and efficient service was also kept up-to-date with dispatch and delivery times . My fryer came well wrapped and can’t wait to try it out,1
I found the lady most helpful. She had to look for the item as it was different from my problem.,1
"I was a bit perplexed before placing the order online with Wex as this was going to be my first ever experience with Wex, and that too over online. But the order was delivered on time and everything went good. I would definitely recommend Wex to my friends. Wex really had some competitive pricing during the black Friday week.",1
"Had this item before, very satisfied. Good price, good delivery time.",1
"Studio has a large selection to choose from all year round but I especially like the Christmas items. Everything is a reasonable price,easy to order and arrived quickly in good condition.",1
"good communication, on time and as advised",1
Great offers and something for everyone. Easy to order and they do what they say they will do. Delivery very quick.,1
Awesome product - Milwaukee Packout Trolley Case. Delivery was a day later than I was quoted but it wasn’t a problem 👍,1
I messaged shell today to discuss my energy usage. Sanela A. Was very helpful and efficient at answering my queries. She did a great job for me :),1
"Ordered 6:25pm
Delivered next day
What more can you say",1
He was polite perfessinal clean and tidy said to me exactly what he was doing and just got on with it,1
This is my second Gtech vacuum cleaner. It arrived the day after I ordered it. Very easy to put together. I have a cat so there is quite a lot of hair. This machine picks it up beautifully. It is not too heavy and as you vacuum it leaves a lovely fragrance. Easy to empty too. No problems.,1
"Order placed 14th Dec
Delivered 15thDec",1
Great service and fast delivery would definitely use again.,1
"I ordered 2 16GB modules for my Dell workstation on Friday and received them first class post on Monday. The most time consuming aspect was removing the cables and cover from my workstation which lives under my desk. I then removed the one original 8GB module from a white bank and installed the two 16 GB modules in the two banks coloured white. I reinstalled the 8GB in slot 2, coloured brown. It is essential to press the modules firmly in place, waiting for the reassuring click as the clips at each end return to the fully upright position. Replaced the cover, replaced all cables, turned on, BIOS appeared, confirmed that it really had 40GB, rebooted, all worked well.",1
"Easy to interact, helpful advice.",1
Good value great service no problems,1
"Despite previous reviews, I can confirm my experience was entirely positive.
People have said they don't have a tracking number, with currys at least its on your receipt, just go to team know how track it, and it will work.
The 4 hour delivery window was given well in advance, and the guys on the day called me with plenty of notice with an accurate delivery time. Both were friendly and really professional and a credit to the delivery service. 5 star service without a doubt, and best delivery service I've experienced.",1
"I do not know very much about PCs. However, I was able to phone and speak to a very helpful person that was able to answer my questions. This gave me confidence in placing the order. The mini PC arrived and even with my very limited knowledge was able to get it set up. I was also assured that if I had any further questions, then I just had to give them a call.",1
"I was persuaded to have NOWTV but didn’t bother with it! I wrote to my bank to cancel the subscription but they explained saying it couldn’t be cancelled as it was paid from a debit card.
My daughter then tried to contact them to cancel but could not find a direct telephone number, customer service or even a postal address. So it was decided to cancel the debit card. THEN! they started contacting me with ‘your details need updating’ etc., which I ignored thinking they were dispensed with.
But no! I have found that they are still taking the subscriptions somehow but HOW??
The bank yesterday gave me a number which hopefully will be of use to all the other people they have shafted mentioned these reviews. The info is Debit card disputes 0345 300 6699.",1
"I used PC Specialist to get a new PC that would help my son in VFX animation and gaming and they didn't disappoint, they have a huge selection to choose from. I would say that the only change I would make is if a part is out of stock then they make a recommendation for the replacement. If you know your products it's OK but for a novice like me it would have been helpful to recommend a replacement instead of showing all of them.

They kept us informed about the build, which was really quick and delivery. In total the entire thing took two weeks and we're so happy with it.",1
"Brilliant quick service, thankyou",1
Phone was a great price and arrived really quickly with an adapter included,1
Good website. Timely communication. Product delivered as promised. Have used FFX before and will use again. Their physical shop is also amazing.,1
Second time buying an iPhone from these guys. Last phone I bought lasted me three years without an issue until I decided to upgrade. Very reliable.,1
Delivery on time and by two very helpful and polite men. Delivery was to a commercial office and essential it arrived that day. We received a call when they were 5 minutes away which was very helpful. We were very happy and would recommend. Great service by Craig D and Feren K.,1
I am very happy to be a byrokko ambassador cause I’m in love with all products,1
I kept getting silent calls. Didn't know I could block but I googled how to do it. Very simple instructions from Talk Talk enabled me to block it within seconds! Brilliant! A minute ago I didn't even know you could do it now it's blocked,1
Great price - well informed on delivery and really helpful installers. First class service.,1
"My OLED TV had screen burn in, it was taken away to repair and redelivered back in 7 days with a new screen. Brilliant service ⭐️⭐️⭐️⭐️⭐️",1
"I am very happy with the 2TB memory which has now been installed on my laptop. It works perfectly. Loaded operating system and other programs with no problems first time can’t ask for more, surprisingly easy to sort out. Super happy thank you. Recommend yes.
KJ",1
"Great deal everybody sold out of this air fryer even ninja .and curry.
Web site easy to.",1
