Review,Rating
Was offered £80 for iPhone 11 which I was perfectly honest that it was faulty... I was offered around £30 on another site! I decided to go against the negative reviews what's worst that's gonna happen its a old phone I don't use any more you know... so glad I ignored the negative side of things sent the phone off Tuesday by Wednesday they had got it by free post by Wednesday afternoon I got my payment of £80... as long as you're perfectly honest about your devices you shouldn't have any issues... all in all very pleased and happy I went ahead with the offer. Thank you,1
Excellent service and guidance. Talked me through my options and a prompt delivery service. I ordered on Friday and had the product next day (New Years Eve). Thank you for your help.,1
"Disgraceful customer services! Avoid at all costs. Overpriced, take various payments out your bank and then dispute the refund… WT… indeed! Worst thing is there is a total communication issue, when I asked to speak to a manager the adviser kept trying to fob me off!",0
Nice engineer that was pleasant and answered all my questions and explained everything,1
From going online and filling the online form to the postage and the payout as they say everything went well top marks Excellent service,1
"I bought my husband the tool bundle light. He was so taken with the idea of interchangeable tools fitting the same battery that he added another tool to begin his collection.
\he is very pleased",1
"Hello,

I had a bad experience with this company called Richmond TV Installers.

They owner Ali was very rude and scammed me out of £80. I paid him £100 to mount my Tv and that was all smooth sailing. However he did not mount It properly and my tv was to hanging loosely and was too high. So I called him again saying my TV was mounted to high and the tv is hanging.

We both agreed that it would part of his supposed 3 year warranty and their would be no charge for it. He came over and fixed the tv and that was that.

After I got a call from him, he said I owed him £80. However, I denied that because he agreed it would be part of the warranty and there would be no charge for it.

2 days ago, Ali turns up to my house and let's himself in uninvited. He than ran into my door and entered my bedroom. He started to get aggressive and shouted for the £80. I was scared at the time and told him to leave the property otherwise I will call the police. Whenever I mentioned the police he started to get aggressive.

So I gave in and gave the £80 out of fear. After I gave him the £80 I started to record the situation. When I started recording, Ali said I owed him an additional £40. He started to square up to me until he backed of because he saw he was being recorded. That's when he started to leave the property.

Also to be clear:

There wasn't any type of invoice for the £80. But there was for the £100 which was agreed.

Regards

Seb",0
Ordered & delivered delivered next day as advised. Driver rang 30 mi utes before he arrived again as advised. Whole experience was very good could not fault anything.,1
"Always very helpful, and no matter the question or problem the whole team have a ‘can do attitude’ I’ve purchased several items over a few years and the customer service is excellent.",1
"Really helpful, spoke to them ahead of time and they had the tv ready to go when I got there!",1
The quick and efficient way Benjamin D was able to assist me with my query.,1
"I bought a Sky sports pass as I wanted to watch a football match on Sky. I couldn't access it through NowTV and missed the first half before purchasing somewhere else. It's very hard to navigate to somewhere you can complain. When I eventually found somewhere to ask for a refund, the chat just cut out after 5 minutes of waiting for them. There has been no reply to my email. Very poor customer service. Beware purchasing Sky sports through them, as it is missing lots of content.",0
I don't have much experience with PC's however after visiting the forums I was confident in what I needed. PC was delivered earlier than usual. All the info i needed for setup was sent over well in advance.,1
"Great price, free delivery, smooth delivery process. What’s not to like? Will buy from Hughes again.",1
Easy and fast with a good price!,1
Excellent efficient service. Delighted to be offered more once my phone had been received and the immaculate condition taken into consideration.,1
I am very pleased indeed with Mr Memory - speedy order and delivery - good instructions - everything included - all worked - what more can I say ... Oh yes - my PC is transformed by the SSD upgrade!,1
"They should not be allowed to operate in the telecom industry as they are so poor.
Customer service is worth a 0 rating",0
"I love how right after download of my new plugins, i get the info ona how to activate them, neetly organised :)",1
Very easy to place my order and excellent quick service.,1
"I love the items I bought, they were delivered quickly and well packed",1
Easy to order. Next day delivery on a Sunday. Easy to put together. Can’t believe how well it picks up animal hairs. Very pleased with the purchase.,1
"This has got to be the worst broadband supplier ever. I have spent hours trying to cancel my home broadband contract only to be past from customer service agent to customer service agent and given phone numbers to call that only lead back to the original voicemail message so I'm still no better off. As I am in my first 14 days with them I have cancelled my direct debit and taken the modem into the local vodaphone shop.
Even their phone number for complaints takes you back to the original voice mail message so they have got it sewn up so you can never get out of leaving them,,, let them take me to court.
PS I have since managed to get through to customer service and been told my contract is closed and I have taken screen shots of the full conversation just to cover my back in case Vodafone wants to take this further.",0
"The engineer was lovely, so friendly and happy, and he figured out the problem pretty much instantly, and got it sorted. It was an absolute pleasure having him here 😊",1
Went on line ordered and paid for washing machine it gave delivery time slot however when I received delivery conformation it was several day's later than stated on when ordered so cancelled and got refund very poor service states one thing to get order then you receive a later date.,0
very good site to visit to find spares for appliances i needed a new door shelf for a fridge freezer took about 3 mins to find the correct one on site without needing help as it was easy to navigate to the correct item for me good price too will come back again if need to,1
"Been a customer of Knowhow for a washing machine for over 4 years.
Unfortunately it broke down and started leaking badly on the 27th Feb. I called and registered the issue and was told that an engineer would visit between the hours of 1:30 and 5:50 on 5th March. At 4pm on the 5th my wife received a call from the engineer saying he could not get to the appointment. We were then given another appt for the week after on the 11th.
I called Knowhow and explained and was told that I could get a 7day SLA if I call on the Sunday as the repair had gone over 7 days. I called as per the advise given in good faith and the 7 day SLA was processed. I chased this on the Monday and was told that it had been rejected. Another one was processed and was told we should get the voucher on the 10th. I was to call back again and check. I have been told today that this has also been rejected due to the 7 day SLA not starting from the 5th therefore it would not come into play until the 12th.
I have written to the CEO of Currys and currently have received no response. The fact that this company take your money and then when you need them they move goal posts and let you down is a joke. My disabled Mother is currently doing our washing as there is no launderette near us. Thank you KnowHow for being so bad, this really does show what a poor company is.",0
"Bad service, complaint logged, no resolution.",0
Good service. Phone is excellent and as described.,1
Disgusting service. Called over 20 times now to get issues sorted. Still issues after 12 months of faults. Lied to us constantly and make false promises. BT is the worst company we have ever dealt with,0
Worst customer service ever and no proper response to customers. I think THREE members should know each and every customer are important in business. Customer care members are like there is the owner of the company and to the world moreover won't work and false statements and the false promise if not Three should be ban,0
The engineer phoned to ask if he could come a day earlier than booked and then dealt with the problem very pleasantly and efficiently/,1
"Super fast.
Good price.
Pretty good communication.
Thanks",1
"Item description clearly shows six items and refers to the different colours included, yet only one item was delivered. I have complained, but still await a response a week later. So far, terrible customer service and I'll never buy from them again.",0
Ordered iPhone 11 they took money out of my bank said it was being delivered then got email saying it was being taken back to warehouse they did not even try to deliver it now they are saying I will have to wait for my money to be refunded its a joke,0
"My son needed some new trainers ordered them Thursday they came Friday, very happy",1
"I found it easy to order and was kept informed as to when they were dispatched and due for delivery. The items were well packaged and arrived very quickly.
Very pleased with the buying experience and do not hesitate in recommending them.",1
"Just terrible, my contract came to the end I spent literally over an hour on the phone to get it to not autorenew. Someone didn't process this to stop autorenew. Went abroad for a year and came back to see they'd sold off £11 of debt to a company who issued me a CCJ over this even though the contract should have ended and I didn't even use the phone. Cost me literally hundreds and only found out at a new address when I was traced signing up for an energy company. Would never use them again.

Edit well to reply to that reply I've already complained via email and you gave a sorry not sorry reply! You've cost me hundreds and I know you'd never give a penny back, would never touch you again after an outstanding bill of £11 for services I didn't use after the contract should have ended and you didn't send any correspondence via email to even ask for this £11 before selling it on to be debt collected.",0
Arriving early and getting on with the job without wasting any time .,1
"Awful customer service! None of the departments communicate! Trying to negotiate a new contract is pain staking ! Passed from pillar to post by all staff who are rude, uninterested and in a hurry to get you off the phone! Waiting for a call from a manager as all TV services have been cut off, a service which I am paying for! Told it would od be up and running in 4 hours, then told this information was incorrect and it would be 24 hours and promised a phone call, needless to say I've received no phone call and still no TV and no one cares! Spent hours (4 plus) trying to get services back that I am paying for! Absolutely useless!",0
"Cd only played a few tracks
Nevèr had this problem before",0
I am very impressed that you kept me informed with the progress of my parcel reaching you. I am also impressed with the speed with which my Sonos speaker went through the checking process and the payment was received.,1
"I use Tanya batteries for all our battery needs, they are fast, reliable and very cost effective.",1
"Rang to say there was a fault with a part in the head of the vacuum, established vacuum was still in warranty and was told free replacement part would be with me next day, and it was. Can't fault GTech service.",1
"A great little heater, very efficient, bought two but had an issue with one which was very quickly sorted out.
Great customer service.",1
Order did not arrive. Had to reorder. Will now arrive after Christmas.,0
"Engineer was polite, informative and knowledgeable",1
"When ordering a cooker from AO, remember that some do not come with pipes and AO don't know this, because the items are pre-packed by the supplier. They are just the middle men. If you find any order without the parts, they will accept return.",0
"Kept me informed.
Quick service, even with postal strike",1
Great app. Gives me a lot of opportunities to do what I love. It's easy and fun to use. Highly recommend !!,1
"Clueless, data harvesting clowns.",0
"The communication was good, despite a delay in arriving.",1
"Honestly, never go with NOW TV, after months of hassle moving home, a complaint to OFCOM and numerous interactions with them, complaints I couldn’t fully see my account (which were ignored) in July we were finally out of contract and moved to Virgin. 1 month after finally leaving I receive an email today that I genuinely thought was a fake, that was saying we came out of contract and owe them money. Our contract ended in July, but oh no, apparently moving home kicked off another 12 month contract. NO ONE EVER told us. They have been one of the worst companies I’ve ever had the misfortune to deal with, no ethics and horrendous customer service! 😩😩😩",0
Good service. Part was correct part as ordered and delivered when expected. Would order from BuySpares again,1
Excellent service. From selling my item on the website to posting and getting the money was within 48 hours. Absolutely incredible would highly recommend.,1
"Quick and easy process, I would highly recommend using music magpie",1
Our internet connection has been awful since we first joined Virgin. It’s slow and it drops out all the time. Customer service is basically non-existent so we can’t get anyone to fix it. We’re basically waiting until our contract runs out so we can switch to literally anyone else.,0
Was easy to book online when the machine broke down on a Sunday. The repairer kept me updated and arrived on time.,1
Decided on a used camera and lens picked up last Saturday 21-1-23 no battery in box but had been told this but was promised I’d get a battery ended up with 2 compatible batteries unfortunately 1 wouldn’t charge and the other did hold a charge very well emailed and this was rectified asap with a nice new canon battery sent,1
Well team knowhow i have never experienced anything like the customer service I have recieved from yourself's I am currently as Im writing this on my 12 call this morning I understand the current crisis we all face in these uncertain times but that does not give you the right to not deal with a damaged TV I recieved from yourself's I paid for a fully working TV not a damaged one!,0
"Richer Sounds matched the Amazon price on the Melomania 1+ earphones I was after, & reserved them for me till next day. Good service from Mike in the Leeds store",1
"Awful experience thus far.

Ordered an item, but it was around £150. My credit card company declined the order and asked for verification. Sure no problem, however it said I should then go ahead and order again.

Fine, but all of a sudden I had two orders processed. Great I'll just return one. However its not 2 days after expected delivery to store. After contacting support they have told me that DPD cannot located the parcel.

I've asked for a refund, and they said no sorry we can't issue a refund until their lost parcel investigation has been completed. Which is a week from now, so a total of 9 days after the expected delivery.

Unacceptable, I'm still trying to get my money back, or the item I paid for.

If you MUST deal with CPW then make sure its directly in store.

Poor experience.",0
"Delivered on time, followed instruction on youtube and they were very helpful, its been 2 weeks and it works perfectly.",1
Good plugins are great rates I would recommend them to anyone 👌🏽,1
"Happy with the service, quick with the service, and reliable,. Thankyou.",1
"Really really easy to deal with , made the whole purchase so so simple . Great contract for an amazing price . The new product turned up less than 24 hours from ordering . Very pleased with the whole experience",1
"In August last year I entered into a contract with I D Mobile for mobile phone services. I was unable to activate the service and after 3 hours I rang to cancel the contract. I D Mobile is a branch of the Carphone Warehouse.
Below is a copy of the transcript of the closing of my account dated August 4/2020.

It goes without saying that despite what is stated below Carphone warehouse are still charging me my monthly fee for a service they have never provided.
Do not give this company any of your bank details as they will have you over a barrel for eternity.

18 Mar 2021 ID MOBILE LIMITED REFERENCE: 12154315/001 DD 8.00 1,556.06

General Info
Chat start time Tue, 4 Aug 2020 12:46:13 +0100 GMT
Chat end time Tue, 4 Aug 2020 13:14:23 +0100 GMT
Duration (actual chatting time) 00:28:10
Operator Shaabira
Chat Transcript
Info: We've received your chat request. An agent will be with you shortly.
Info: All our agents are busy helping other customers. Your estimated waiting time is 5 minutes and 49 seconds. Thanks for your patience.
Info: All our agents are busy helping other customers. Your estimated waiting time is 3 minutes and 54 seconds. Thanks for your patience.
Info: All our agents are busy helping other customers. Your estimated waiting time is 3 minutes and 12 seconds. Thanks for your patience.
Info: You're chatting with Shaabira.
Info:
Shaabira:
Hi Patrick, how can I help you today?

Shaabira:
I haven't heard from you for a while. Do you wish to continue our chat?

patrick: I have just spent an hour and a half trying to keep my number without any luck. I now wish to cancel this contract. When i started trying to keep the number I was within a 14 minute window I am now in a 2 hour window
Shaabira:
Thank you for contacting us today. I am so sorry to hear that you would like to cancel the contract as you are unable to process the number transfer. Would you like me to check if I am able to process the transfer for you before you cancel?

patrick: no thank you I have tried to long for that had you answered my telephone call instead of redirecting me here the situation would have been resolved immediately it is now too late fior that i just want this very bad experience behind me.
Shaabira: I completely understand what you are saying. I can only but imagine how you are feeling.

I would be happy to assist and have the contract canceled. May I ask if you are the account holder?
patrick: yes i am the account holder
Shaabira:
Before we get started, I need to ask you a couple of security questions. Please fill in the form I'm about to send you. Once you have entered the information, press submit.

Shaabira:
Perfect! That matches our records. Thanks for taking the time to do this.

Shaabira:
Thank you for waiting Patrick. I have accessed the account and can confirm that you are within 14 days cooling-off period. I will be processing the return for you. Please give me one moment.

Shaabira:
Thank you for waiting. The SIM has been recorded as returned in the system. The Pay Monthly Contract will be disconnected within 10 minutes.
Do not throw away the SIM card as it will be converted to a Pay As You Go SIM within 10 minutes. You are able to continue using the SIM as PAYG, but it will require a Top-Up.
Alternatively, you are able to request a PAC after it has converted if you do wish to move to another network. If you do not wish to use the SIM, please do cut it in half and dispose of it.

Information on Charges
• You will be liable for all Charges accrued until the Return Date
• Active Direct Debit: Please leave the Direct Debit active as we will automatically Refund any overpaid Charges within 5 working days from the date of Disconnection
• Inactive Direct Debit: Please re-instate the Direct Debit whilst on the chat to enable the automatic Refund to be processed. If you do not wish to re-instate the Direct Debit, please contact us after 5 working days from the date of the disconnection to process a card or cheque refund.

Can you confirm that you understand all of the information I have just read to you, and do you have any questions?

patrick: I am just glad that this has failed so quickly it would have driven me insane to maintain contact with anyone in this manner. it has already been 23 minutes since i started live chat. i really need someone to speak with for my next contract
patrick: yes I understand and no i have no further questions. i am sure if i had chatted with you at 10:58 I would still be with iD have a nice day
Shaabira:
I am really sorry that you have left the network due to this. Is there anything else that I can assist you with today?

patrick: no thank you
Shaabira:
Thanks for chatting with us today. We'd really appreciate your feedback. Please rate the service that you have received today. Wishing you a lovely day! Stay safe and keep well!

Info: Thanks for chatting with us.",0
"Excellent lens just as advertised. Quick delivery, delighted customer.",1
"I would like to take this opportunity to provide a very positive feedback for one of teh customer care agent at Shell - ASHLIN.E.

She was very polite, decicated to her work & knowledge , lot of patience and and understanding the situation like a human being not a robot . she was able to solve almost all my queries related to increasing bills in past 12 months & was able to provide me the best solution within her limits . I wish her a good luck and keep up the great work in life . From core of my heart i would like to Thank her for being all ears to me .I spoke to her manager as well and shared my honest feedback. This girl has a right attitute & skills of customer handling . Shell need more stars like this .. :) Best wishes to all . Thanks GK",1
Great product that was good quality. A very quick delivery Very easy to customize.,1
Great to be able to get an immediate response. I found a helpful person on the other end of my tweets and got a result by the end of the day. Fault fixed !!,1
Quick and easy to use was this first time I had used it,1
Always happy with the experience. Staff ask if help is needed very quickly and everyone is always knowledgeable.,1
"Will pressure you to join and promise all sorts of benefits that do not exist in reality. Had to get new kitchen floor and cupboards after washing machine was installed incorrectly. No support from knowhow and same mistake caused over and over again until an engineer I contacted myself rectified their mistake in 30 seconds. They had connected to wrong, lower water inlet causing flooding and dirty water from sink to flood into washing machine and out onto floor when washing machine door was opened. Failed to spot their mistake after several visits. An alternative engineer from another company was shocked at such a 'schoolboy error'.",0
"Quick efficient, paid quickly. Thank you 👍👍",1
"I ordered 2 samsung galaxy phones in carphone warehouse's store, during the ordering process we were not told that sim phones cannot be refunded and was told that the delivery will arrive within 2 days. My husband took 2 days off work to stay at home and waited for the delivery and nothing arrived. We then cancelled the order online due to the late delivery and ordered else where instead. We spoke to an online operator and was told the driver did attempt to deliver but that is a lie as no one called up. Its been roughly 2 months now and not only have we not been refunded but up to now carphone warehouse is still attempting to deliver the phones to our address which we keep rejecting. We definitely will never be going back to carphone warehouse. And seeing the lack of responses they have to other peoples reviews, it just shows they don't value customers as much as they say. I hope i get a reply which i highly doubt i will.",0
Fantastic service within this store as always.,1
"This a formal complaint as to the service I have received from NowTV posted here since no1 replies to emails and your chat room can't help!

On several occasions I have been shocked that a well known provider such as yourselves could allow your customer service to be so shambolic. I can recall 2 specific situations where I have attempted to speak to someone regarding being unable to access my account only to be ultimately told there was nothing that could be done. There was no real interest in helping and it did not help that this online messaging, whilst convenient to most, feels highly impersonal and resembles a robotic service at best.

So exhausted am I at having to deal with your services that I do not intend to ramble on about the most frustrating accounts I have had. What I will simply say is that as your customer I now demand the below:

1) A proper explanation as to why you system is so poorly designed that I cannot simply reset my password and access my account without all this madness, and still I cannot log in;
2) This response needs to happen in a timely manner as once again I have paid for a service that I have no way of using and finally;
3) A refund for the months of paying for this service and not being able to access the account.",0
"I bought my first hifi system from Richer Sounds over 40 years ago and have never purchased equipment from anywhere else. Excellent service as always. I also 100% agree with all that Julian Richer stands for. A thoroughly decent man. If I decide to upgrade yet again in the future, it'll be from here. This time it was online, but previously from Cardiff, Chester and originally Tower Bridge. Always a great experience.",1
The new broadband box is garbage it’s cut out and needed reset 3 times within 3/4 weeks had other box for 3 years never a issue with it,0
The game did not even last 5 mins of my son playing it as it was totally scratched. Very upset 4 year old for Christmas.,0
Delivered on time and phone exactly as described. Good price,1
"Great experience, great srtvice",1
Excellent quick and efficient !,1
"I've spent the past week trying to sort out an address issue as I'm trying to buy the pixel 7 pro which would be an upgrade on the vodafone network for me.

I keep getting told that my address is not matching the one on vodafone database, yet I've sent proof showing that is precisely the same.

I've spent hours over 9 phone calls with MPD (waiting time is over 30mins) and although the staff have been friendly, I am nowhere nearer to the order being fulfilled.

There is no way to speak to anyone further up. and after each chat, the guys at MPD sends an email to their higher-up team to find out what's going wrong, and then i just get an email saying ""your addresses don't match"" yet, they do. I am sure this is a simple issue to sort, but I'm not getting any assistance with this simple actual error.

I've spoken to Vodafone online and on phone calls, have even popped into vodafone shops and looked at my address, tried to tweak it and it's all correct. and yet, the MPD ""computer says no"", and there seems to be no way of escalating this issue, even though I have proof via my bills which I've emailed over.

It is infuriating, and a shame as this deal is cheaper with MPD, and it should come with a free £300 pixel watch, but if this deal falls through (which is looking likely) I will sadly lose out.

I am sure there is something simple, but without the ability to speak to the higher up team, this is sadly turning into a waste of my time. If anyone can help, please please get in touch as time is running out!",0
You will be hard pressed to find a better deal than this. I am well pleased with my purchase and will repeat it in the future.,1
Our product arrived in time . Helpful video on installation. A nice company to do business with. 👍,1
"Easy to navigate site, speedy delivery.",1
Very happy with the custom laptop. Perfect for work and home. Very easy to order.,1
"Deceitful company, stated despatched, but wasn't until 5 days later, make all excuses under the sun and fail to send confirmation of transaction and order, plus they procrastinate like hell when you ask for refund. My advice, is avoid and use more reputable company, fortunately paid thru PayPal so pursuing claim. In one word USELESS",0
"Really easy to order, download and install!",1
"Absolutely brilliant.
Put my question/concerns and Samir M was able to resolve it all.
Had been a bit worried as how to do this as no telephone number for customer services.
Thank you",1
"They were polite, very helpful and provided a efficient service right through to delivery",1
Emailed gtech on a sunday got a reply next day. Problem was solved within 3 days.,1
"Terrible service. A sim only, upgrade deal purchased from Carphone Warehouse and before a sim was even activated, never mind sent out, my partners phone was cancelled. Leaving her stranded with out any means of contacting people or being contacted.

Despite pointing out the flawed system to the customer care adviser, they were not interested in helping or fixing their flawed system. As soon as you agree to a new deal, they automatically cancel your current line, leaving you with no service on your phone.

Not even a courtesy offer of anything to help the situation.

All of this leading to a cancellation, yet the old sim is still left not working and blocked. Five days are needed to unblock the sim, with no attempt to prioritise customer care.

Will not be using mobiles.co.uk or Carphone Warehouse again.
BEWARE!",0
Birthday invitations. Great company to use. Ordering was easy and straightforward. Was kept informed from ordering to delivery.,1
"I have shopped with Studio for a few years now and i have always had good items from you,summer items and winter items,and they have all been very good,keep up the good work,and i will still be buying from you,",1
"Excellent service friendly staff
Happy with the product",1
"Fantastic price, fast and professional. Excellent !",1
"Vodafone emailed me in October offering a broadband upgrade or contract renewal fixed for a further 24 months fixed at the existing price £24 a month. So I accepted the renewal. Seven days later I received an email cancelling my order, no explanation!!
Didn't bother contacting anyone just accepted it.
Then in December exactly the same offer, so accepted it again. Guess what?..........seven days later the same email saying the order has been cancelled, no explanation!!
So this time I have cancelled my broadband contract and I am moving to another supplier.
Why offer deals which you don't honour?
Why don't you explain why this happened?
You have lost a new 24 month contract, which I am sure doesn't bother such a large organisation, but it should.",0
ITEMS ORDERED GOOD QUALITY. QUICK AND EASY TO BUY ONLINE.,1
"Brilliant, easy to use website and fab quality calendars!",1
"Excellent service and value, thanks.",1
"Virgin are shocking! Absolutely regret switching from Sky. The call centre is based in Cape Town and they really don’t give a damn. They hang up, transfer you to departments that cant assist and generally fob you off. After 9-10 calls/attempts to resolve broadband coverage, billing issues and an O2 sim not being delivery, we still haven’t resolved two of the problems. Going to switch back to a company that has far superior customer service. The two engineers (to be far were good) but now we’re get charged for installation which was sold as free! Avoid virgin they’re certainly not the company they once were!

Virgin have setup the security details with O2 which means we don’t have them so can’t access the account. Catch 22!",0
"Paid for GHD hot brush and gift set. Money was taken out straight away. 8 days later no parcel, and the money was refunded. Tried contact GHD and no reply or help. Checked website and what I ordered had now sold out. I’m panicking as it was a Christmas gift and still hadn’t arrived! So I had no choice but to go buy the item from another place I tracked down which cost me more money. Another week passes, suddenly I realise my bank account has been deducted just before pay day and it’s GHD back in taking the money again and then suddenly an email saying it will be with me next day. Again it was, another 3 days went past and was delivered to wrong address also. I’m more annoyed at fact I got not help, no email to say it was definitely coming and to take the money out, refund then take it again weeks later when I had no idea it was coming out and I had already bought a new one!!",0
My package arrived on time. And it’s perfect 🤩,1
"If I could leave no stars I would!! I haven’t bought a phone from Carphone Warehouse and now probably never will. I rang them on the day I got my first email congratulating me on my new phone to tell them I hadn’t bought a new phone and to check that no one has been fraudulently using my bank card, only to be told in no uncertain terms by some nasty female that they wouldn’t have “because the address wouldn’t match the name and that they must have the wrong email address” - end of conversation!! No sorry, we’ll change/clear the email address then as it’s clearly wrong, just constant annoying emails from Carphone Warehouse. Absolutely shocking customer service.",0
"Excellent company. Easy to use website.
They send the packaging to your address, then you take item to post office and retain tracking number.
They keep you updated by email of the process taking place.
The price I was quoted was the amount I received in my bank account.
This company are professional, efficient and trustworthy. I will use them again and have no hesitation in recommending them to family and friends .",1
Big shout out to Henry at Lewisham branch. Excellent customer service.,1
I wouldn’t even give half a start let alone one. Kept asking BT to change my bill date to collaborate with my pay date and kept getting told no. Fair enough but these seem to think paying £67.00 per month for Broadband is acceptable?? When it was only supposed to be £30. I have just changed my package to a different company with exactly the same thing BT offers me for only £21.00pm. I don’t know how companies are continuously allowed to rip people off and get away with it!!! I constantly tried to set a DD up always and kept getting denied to do so all because they want that extra money they charge you for not paying DD. Company is a rip off and a joke!!!!!,0
Quick and speedy delivery and kept informed of when delivery would be.,1
"Would give zero stars for the run around carphone warehouse is given me. Done an upgrade online nearly 3 weeks ago, DPD managed to loose my phone, managed to eventualy talk to someone who talked to DPD, they had 48 hours to pay carephone warehouse the value of the phone then ithey would send a new phone, never happend. Ive e-mailed been given links to follow spoke to 2 gurus, one cut me off the other fobed me off both said get back to us in an hour.... can i get hold of one,2 hours going in circles on their site, you cannot get any form of contact with this company, unless you WANT TO BUY A PHONE AND GIVE THEM MONEY, then no problem, want to ask a question, i am actualy wondering if they ate blocking me somehow. Cant even get to cancel the contract have been trying to do that too now my 14 days have passed.
Disgusted and frustrated by the poor service if i can get out of this contract ill never deal with you again",0
"Excellent service.
Engineer arrived on time, new exactly what the problem was, had the new part available and all fixed within 15 minutes.
100% would recommend.
Thank you",1
"Super cool, get to engage with brands and learn from others!!",1
"BT customer service 0800 011 3151 or 0800800150 no longer exists, they will not take any call for any problems, (Voice message saying ""due to high call volumes we cannot take your call, try again later"" been trying for a month.

BT deserves to have its license revoked, fed up talking to useless robots. Huge profits and overpaid greedy management but cannot be bothered with customer service.I urge every customer to cancel direct debit and this bring this pathetic company to it knees. They will say contact us via facebook or twitter W-T-F, no more automated robots. You deserve zero.",0
"Buyer beware, I ordered a dongle so my son could do homework when staying at his nans, the device was not delivered.
Can’t fault customer services both times I called were very helpful and have now closed my account with them.
The reason for this is due to the fact they tried to take £62.44 out of my bank today for a device that cost £13 per month. Check your direct debits if you intend on ordering from this company. Luckily I spotted it before it left my account and was able to cancel it.",0
"Delighted with my recent purchase of a fire suite.
Would definitely recommend studio for quality goods at reasonable prices",1
Brilliant! Thank you! Wish id spoken to you 10 days or so ago! Such a stressfull time the past week! Thanks again Daniel A. for solving my problem very quickly and listening to a very distressed customer! You're a star!😀,1
"The whole Argos experience is negative. There is no way to filter out of stock items. Also, immediately I placed my order I realised that the system had reverted to the default size which would not fit me. I instantly tried to cancel the order i.e. Within one minute. Because it was a piece of Tu clothing the system does not allow cancellation. You have to wait until the item is delivered to the store, deliberately neglect to pick it up, then wait for 10 days plus to get a refund to your card. Absolutely insane. I will eventually spend the money on my Argos gift card, but after that I will never use Argos again. The whole system is incredibly badly thought out.",0
Excellent product at a really good price and the support for my product - Scaler 2 on the Plug-in Boutique website is excellent as well. Highly recommend this company. 👍,1
The microwave was broken on delivery and the electrician therefore unable to fit it.,0
Hello. I bought my phone ( google 6 pro)last week with £150 cashback deal. Guy at currys said Im gonna recive it in next few days but still didnt recive any money. Also when I asked this guy can I inssurance my phone he said currys do not do with phones just with laptops. I checked online and it was option for £5 a month...can You tell me what I have to do to get my cashback back?,0
I have been with Talktalk for about 28 months I'm pleased with the service they offer,1
"So after multiple calls & watts app messages the cheque for a refund arrives or rather about 10% of the refund from when I was incorrectly billed. I now need to wait another 30 working days for the rest to hopefully arrive. Why this cannot be paid more swiftly via a bank transfer I have yet to receive an answer for despite asking multiple times? Waiting months & having to have multiple conversations to get this error sorted is really very poor customer service. Most companies can sort a refund in a few days or on the day, not a few months, why virgin cannot do the same I am not sure and would be interested to know why?",0
Fantastic service. Received the money two days after postage. Would highly recommend.,1
I bought two phones from quick mobile fix and they have come in good time and exactly as described if not better very good prices and I love that I can pay of no interest to with lay-by great Present if buying for Xmas or birthday prices are great to,1
Terrible customer services. It's about time you were using British staff for customer services who speak good English.,0
They provided an excellent product at a very competitive price and first class delivery service keeping us informed,1
The engineer was good and the machine is up and running again.,1
"I got a quote online 2 days later I took my phone to the nearest Kiosk, phone was inspected and money was paid straight into my account with 30 minutes. No time wasting with people who try to rip you off. Recommend this company to everyone absolutely brilliant. I also bought two iPhones from the same company on to different dates.",1
Very friendly and accommodating. Their advise was perfect. Will now always use RICHER for sounds!,1
"Got a washing machines delivered and installed, great customer service would highly recommend these two lads again!
Thanks Sharon",1
"I ordered the wrong FitBit for my grandson so unfortunately I had to return it to you. I was concerned that with the postal strike it might be a problem getting the return credited in time. However, you have acknowledged the return and assured me that the usual 28 return window was being extended anyway due to the current situation. I couldn't ask for much better service. Waiting for credit but thank you.",1
Does exactly what it says on the tin. A very prompt service.,1
"Although my parcel got lost in transit, they paid what was owed to me for selling my goods swiftly without any issues. I’m grateful for the smooth transaction in the end, following a nightmare 3 weeks trying to track the parcel.",1
"Efficient service , friendly helpful.",1
"DO NOT USE THIS COMPANY, THEY USE FAKE RESTAURANTS, THEY TAKE YOUR MONEY, YOUR ORDER DOESNT ARRIVE AND THEY WILL NOT REFUND YOU, SURELY THIS IS AGAINST UK LAWS. AVOID AVOID AVOID",0
I love studio for the sales .They are also great quality always on time.They are great with any problems you have they always help you resolve the problem. Studio is one of my best online shopping places to visit and buy from .,1
Easy to follow survey and got a selection of prospective gardeners offered as a result.,1
Awesome as always great product great price delivery on time as always,1
I ordered a dehumidifier on the Friday 06/01/23 i received my delivery on Saturday 07/01/23 before 2pm brilliant service well happy will definitely be recommend 👌.,1
Batteries arrived early and in good condition,1
"Good price
Good website
Goods delivered exactly as requested",1
"Prompt delivery, cheap price and phone is in almost perfect condition. Exactly as described",1
"Helpful, and got it sorted for my and friendly engineer came to fix the problem.",1
So pleased with everything i ordered. All came in time for christmas. Happy with quality of prints,1
"I spoke to Robin today with regard to Shell not taking my direct debit payments for two month as and why the gas part of my bill was estimated!! Robin explained it all to me to set my mind at rest and sorted the estimate side of it out, I did have a bit of a melt down at one point as I had been worrying ( I am 75 ) which was embarrassing but again she calmed me down and has straight away sent me an email with options of support and ways to keep me on track and understand how things work, so many thanks Robin",1
